id,concept,concept_type,concept_source,concept_id,is_cc,show_mrsa,show_vre,show_3gcr,show_carb_r,show_coli_r
1298,Staphylococcus carnosus carnosus,subspecies,LPSN,subspecies/staphylococcus-carnosus-carnosus,t,f,f,f,f,f
3330,Staphylococcus casei,species,LPSN,species/staphylococcus-casei,t,f,f,f,f,f
2342,Staphylococcus chromogenes,species,LPSN,species/staphylococcus-chromogenes,t,f,f,f,f,f
2999,Staphylococcus coagulans,species,LPSN,species/staphylococcus-coagulans,f,f,f,f,f,f
815,Staphylococcus cohnii,species,LPSN,species/staphylococcus-cohnii,t,f,f,f,f,f
946,Staphylococcus condimenti,species,LPSN,species/staphylococcus-condimenti,t,f,f,f,f,f
2780,Staphylococcus cornubiensis,species,LPSN,species/staphylococcus-cornubiensis,f,f,f,f,f,f
1816,Staphylococcus delphini,species,LPSN,species/staphylococcus-delphini,f,f,f,f,f,f
810,Staphylococcus epidermidis,species,LPSN,species/staphylococcus-epidermidis,t,f,f,f,f,f
2059,Staphylococcus equorum,species,LPSN,species/staphylococcus-equorum,t,f,f,f,f,f
2458,Staphylococcus equorum equorum,subspecies,LPSN,subspecies/staphylococcus-equorum-equorum,t,f,f,f,f,f
808,Staphylococcus equorum linens,subspecies,LPSN,subspecies/staphylococcus-equorum-linens,t,f,f,f,f,f
2514,Staphylococcus felis,species,LPSN,species/staphylococcus-felis,t,f,f,f,f,f
153,Staphylococcus gallinarum,species,LPSN,species/staphylococcus-gallinarum,t,f,f,f,f,f
1603,Staphylococcus haemolyticus,species,LPSN,species/staphylococcus-haemolyticus,t,f,f,f,f,f
1156,Staphylococcus hominis,species,LPSN,species/staphylococcus-hominis,t,f,f,f,f,f
1447,Staphylococcus hominis hominis,subspecies,LPSN,subspecies/staphylococcus-hominis-hominis,t,f,f,f,f,f
110,Staphylococcus hominis novobiosepticus,subspecies,LPSN,subspecies/staphylococcus-hominis-novobiosepticus,t,f,f,f,f,f
2496,Staphylococcus hyicus,species,LPSN,species/staphylococcus-hyicus,f,f,f,f,f,f
393,Staphylococcus intermedius,species,LPSN,species/staphylococcus-intermedius,f,f,f,f,f,f
24,Staphylococcus kloosii,species,LPSN,species/staphylococcus-kloosii,t,f,f,f,f,f
1842,Staphylococcus lugdunensis,species,LPSN,species/staphylococcus-lugdunensis,t,f,f,f,f,f
708,Staphylococcus lutrae,species,LPSN,species/staphylococcus-lutrae,f,f,f,f,f,f
2781,Staphylococcus massiliensis,species,LPSN,species/staphylococcus-massiliensis,t,f,f,f,f,f
1463,Staphylococcus muscae,species,LPSN,species/staphylococcus-muscae,t,f,f,f,f,f
155,Staphylococcus nepalensis,species,LPSN,species/staphylococcus-nepalensis,t,f,f,f,f,f
978,Staphylococcus pasteuri,species,LPSN,species/staphylococcus-pasteuri,t,f,f,f,f,f
823,Staphylococcus pettenkoferi,species,LPSN,species/staphylococcus-pettenkoferi,t,f,f,f,f,f
457,Staphylococcus piscifermentans,species,LPSN,species/staphylococcus-piscifermentans,t,f,f,f,f,f
2272,Staphylococcus pseudintermedius,species,LPSN,species/staphylococcus-pseudintermedius,f,f,f,f,f,f
2782,Staphylococcus pseudolugdunensis,species,LPSN,species/staphylococcus-pseudolugdunensis,t,f,f,f,f,f
19,Staphylococcus saccharolyticus,species,LPSN,species/staphylococcus-saccharolyticus,t,f,f,f,f,f
739,Staphylococcus saprophyticus,species,LPSN,species/staphylococcus-saprophyticus,t,f,f,f,f,f
500,Staphylococcus saprophyticus saprophyticus,subspecies,LPSN,subspecies/staphylococcus-saprophyticus-saprophyticus,t,f,f,f,f,f
741,Staphylococcus schleiferi,species,LPSN,species/staphylococcus-schleiferi,f,f,f,f,f,f
2775,Staphylococcus sciuri sciuri,subspecies,LPSN,subspecies/staphylococcus-sciuri-sciuri,t,f,f,f,f,f
2028,Staphylococcus simulans,species,LPSN,species/staphylococcus-simulans,t,f,f,f,f,f
1026,Staphylococcus succinus,species,LPSN,species/staphylococcus-succinus,t,f,f,f,f,f
3026,Staphylococcus ureilyticus,species,LPSN,species/staphylococcus-ureilyticus,t,f,f,f,f,f
375,Staphylococcus warneri,species,LPSN,species/staphylococcus-warneri,t,f,f,f,f,f
1416,Staphylococcus xylosus,species,LPSN,species/staphylococcus-xylosus,t,f,f,f,f,f
3350,Starmera stellimalicola,species,MycoBank,814380,f,f,f,f,f,f
144,Stemphylium,genus,MycoBank,10081,f,f,f,f,f,f
364,Stephanoascus,genus,MycoBank,5209,f,f,f,f,f,f
231,Streptobacillus,genus,LPSN,genus/streptobacillus,f,f,f,f,f,f
566,Streptobacillus moniliformis,species,LPSN,species/streptobacillus-moniliformis,f,f,f,f,f,f
1642,Streptococcus,genus,LPSN,genus/streptococcus,f,f,f,f,f,f
474,Streptococcus acidominimus,species,LPSN,species/streptococcus-acidominimus,f,f,f,f,f,f
2600,Streptococcus agalactiae,species,LPSN,species/streptococcus-agalactiae,f,f,f,f,f,f
2255,Streptococcus alactolyticus,species,LPSN,species/streptococcus-alactolyticus,t,f,f,f,f,f
1711,Streptococcus anginosus,species,LPSN,species/streptococcus-anginosus,t,f,f,f,f,f
2799,Streptococcus anginosus group,group,NeoIPC,69,t,f,f,f,f,f
2488,Streptococcus australis,species,LPSN,species/streptococcus-australis,t,f,f,f,f,f
2801,Streptococcus bovis group,group,NeoIPC,71,t,f,f,f,f,f
2405,Streptococcus canis,species,LPSN,species/streptococcus-canis,f,f,f,f,f,f
751,Streptococcus constellatus,species,LPSN,species/streptococcus-constellatus,t,f,f,f,f,f
2203,Streptococcus constellatus constellatus,subspecies,LPSN,subspecies/streptococcus-constellatus-constellatus,t,f,f,f,f,f
918,Streptococcus constellatus pharyngis,subspecies,LPSN,subspecies/streptococcus-constellatus-pharyngis,t,f,f,f,f,f
644,Streptococcus criceti,species,LPSN,species/streptococcus-criceti,t,f,f,f,f,f
1583,Streptococcus cristatus,species,LPSN,species/streptococcus-cristatus,t,f,f,f,f,f
2784,Streptococcus devriesei,species,LPSN,species/streptococcus-devriesei,t,f,f,f,f,f
289,Streptococcus downei,species,LPSN,species/streptococcus-downei,t,f,f,f,f,f
1701,Streptococcus dysgalactiae,species,LPSN,species/streptococcus-dysgalactiae,f,f,f,f,f,f
1751,Streptococcus dysgalactiae dysgalactiae,subspecies,LPSN,subspecies/streptococcus-dysgalactiae-dysgalactiae,f,f,f,f,f,f
744,Streptococcus dysgalactiae equisimilis,subspecies,LPSN,subspecies/streptococcus-dysgalactiae-equisimilis,f,f,f,f,f,f
1479,Streptococcus entericus,species,LPSN,species/streptococcus-entericus,f,f,f,f,f,f
2493,Streptococcus equi,species,LPSN,species/streptococcus-equi,f,f,f,f,f,f
2153,Streptococcus equi equi,subspecies,LPSN,subspecies/streptococcus-equi-equi,f,f,f,f,f,f
148,Streptococcus equi zooepidemicus,subspecies,LPSN,subspecies/streptococcus-equi-zooepidemicus,f,f,f,f,f,f
2323,Streptococcus equinus,species,LPSN,species/streptococcus-equinus,t,f,f,f,f,f
1313,Streptococcus ferus,species,LPSN,species/streptococcus-ferus,t,f,f,f,f,f
2785,Streptococcus gallinaceus,species,LPSN,species/streptococcus-gallinaceus,t,f,f,f,f,f
1163,Streptococcus gallolyticus,species,LPSN,species/streptococcus-gallolyticus,t,f,f,f,f,f
1390,Streptococcus gallolyticus gallolyticus,subspecies,LPSN,subspecies/streptococcus-gallolyticus-gallolyticus,t,f,f,f,f,f
1201,Streptococcus gallolyticus macedonicus,subspecies,LPSN,subspecies/streptococcus-gallolyticus-macedonicus,t,f,f,f,f,f
1613,Streptococcus gallolyticus pasteurianus,subspecies,LPSN,subspecies/streptococcus-gallolyticus-pasteurianus,t,f,f,f,f,f
388,Streptococcus gordonii,species,LPSN,species/streptococcus-gordonii,t,f,f,f,f,f
2786,Streptococcus halichoeri,species,LPSN,species/streptococcus-halichoeri,f,f,f,f,f,f
2787,Streptococcus hongkongensis,species,LPSN,species/streptococcus-hongkongensis,f,f,f,f,f,f
2004,Streptococcus hyovaginalis,species,LPSN,species/streptococcus-hyovaginalis,t,f,f,f,f,f
1783,Streptococcus infantarius,species,LPSN,species/streptococcus-infantarius,t,f,f,f,f,f
2338,Streptococcus infantarius coli,subspecies,LPSN,subspecies/streptococcus-infantarius-coli,t,f,f,f,f,f
1514,Streptococcus infantarius infantarius,subspecies,LPSN,subspecies/streptococcus-infantarius-infantarius,t,f,f,f,f,f
1470,Streptococcus infantis,species,LPSN,species/streptococcus-infantis,t,f,f,f,f,f
2222,Streptococcus iniae,species,LPSN,species/streptococcus-iniae,f,f,f,f,f,f
802,Streptococcus intermedius,species,LPSN,species/streptococcus-intermedius,t,f,f,f,f,f
2788,Streptococcus lactarius,species,LPSN,species/streptococcus-lactarius,t,f,f,f,f,f
1661,Streptococcus lutetiensis,species,LPSN,species/streptococcus-lutetiensis,t,f,f,f,f,f
2391,Streptococcus macacae,species,LPSN,species/streptococcus-macacae,t,f,f,f,f,f
2789,Streptococcus massiliensis,species,LPSN,species/streptococcus-massiliensis,f,f,f,f,f,f
2790,Streptococcus merionis,species,LPSN,species/streptococcus-merionis,f,f,f,f,f,f
2791,Streptococcus minor,species,LPSN,species/streptococcus-minor,t,f,f,f,f,f
668,Streptococcus mitis,species,LPSN,species/streptococcus-mitis,t,f,f,f,f,f
2802,Streptococcus mitis group,group,NeoIPC,72,t,f,f,f,f,f
621,Streptococcus mutans,species,LPSN,species/streptococcus-mutans,t,f,f,f,f,f
2803,Streptococcus mutans group,group,NeoIPC,73,t,f,f,f,f,f
1066,Streptococcus oralis,species,LPSN,species/streptococcus-oralis,t,f,f,f,f,f
3064,Streptococcus oralis dentisani,subspecies,LPSN,subspecies/streptococcus-oralis-dentisani,t,f,f,f,f,f
3179,Streptococcus oralis tigurinus,subspecies,LPSN,subspecies/streptococcus-oralis-tigurinus,t,f,f,f,f,f
217,Streptococcus ovis,species,LPSN,species/streptococcus-ovis,f,f,f,f,f,f
764,Streptococcus parasanguinis,species,LPSN,species/streptococcus-parasanguinis,t,f,f,f,f,f
1981,Streptococcus parauberis,species,LPSN,species/streptococcus-parauberis,f,f,f,f,f,f
1932,Streptococcus peroris,species,LPSN,species/streptococcus-peroris,t,f,f,f,f,f
98,Streptococcus pluranimalium,species,LPSN,species/streptococcus-pluranimalium,f,f,f,f,f,f
126,Streptococcus pneumoniae,species,LPSN,species/streptococcus-pneumoniae,f,f,f,f,f,f
450,Streptococcus porcinus,species,LPSN,species/streptococcus-porcinus,f,f,f,f,f,f
261,Streptococcus pseudopneumoniae,species,LPSN,species/streptococcus-pseudopneumoniae,t,f,f,f,f,f
1792,Streptococcus pseudoporcinus,species,LPSN,species/streptococcus-pseudoporcinus,f,f,f,f,f,f
1599,Streptococcus pyogenes,species,LPSN,species/streptococcus-pyogenes,f,f,f,f,f,f
1818,Streptococcus ratti,species,LPSN,species/streptococcus-ratti,t,f,f,f,f,f
1126,Streptococcus salivarius,species,LPSN,species/streptococcus-salivarius,t,f,f,f,f,f
2804,Streptococcus salivarius group,group,NeoIPC,74,t,f,f,f,f,f
1882,Streptococcus salivarius salivarius,subspecies,LPSN,subspecies/streptococcus-salivarius-salivarius,t,f,f,f,f,f
2132,Streptococcus salivarius thermophilus,subspecies,LPSN,subspecies/streptococcus-salivarius-thermophilus,t,f,f,f,f,f
537,Streptococcus sanguinis,species,LPSN,species/streptococcus-sanguinis,t,f,f,f,f,f
2805,Streptococcus sanguinis group,group,NeoIPC,75,t,f,f,f,f,f
1011,Streptococcus sinensis,species,LPSN,species/streptococcus-sinensis,t,f,f,f,f,f
226,Streptococcus sobrinus,species,LPSN,species/streptococcus-sobrinus,t,f,f,f,f,f
1025,Streptococcus suis,species,LPSN,species/streptococcus-suis,f,f,f,f,f,f
2793,Streptococcus thoraltensis,species,LPSN,species/streptococcus-thoraltensis,t,f,f,f,f,f
1094,Streptococcus uberis,species,LPSN,species/streptococcus-uberis,f,f,f,f,f,f
2794,Streptococcus urinalis,species,LPSN,species/streptococcus-urinalis,f,f,f,f,f,f
867,Streptococcus vestibularis,species,LPSN,species/streptococcus-vestibularis,t,f,f,f,f,f
2507,Streptomyces,genus,LPSN,genus/streptomyces,f,f,f,f,f,f
1319,Streptomyces albus,species,LPSN,species/streptomyces-albus,f,f,f,f,f,f
1176,Streptomyces bikiniensis,species,LPSN,species/streptomyces-bikiniensis,f,f,f,f,f,f
2040,Streptomyces candidus,species,LPSN,species/streptomyces-candidus,f,f,f,f,f,f
2501,Streptomyces clavuligerus,species,LPSN,species/streptomyces-clavuligerus,f,f,f,f,f,f
2023,Streptomyces filamentosus,species,LPSN,species/streptomyces-filamentosus,f,f,f,f,f,f
2445,Streptomyces griseus,species,LPSN,species/streptomyces-griseus,f,f,f,f,f,f
638,Streptomyces lincolnensis,species,LPSN,species/streptomyces-lincolnensis,f,f,f,f,f,f
773,Streptomyces somaliensis,species,LPSN,species/streptomyces-somaliensis,f,f,f,f,f,f
2163,Streptomyces spectabilis,species,LPSN,species/streptomyces-spectabilis,f,f,f,f,f,f
151,Streptomyces thermovulgaris,species,LPSN,species/streptomyces-thermovulgaris,f,f,f,f,f,f
2456,Streptomyces venezuelae,species,LPSN,species/streptomyces-venezuelae,f,f,f,f,f,f
2836,Stutzerimonas nosocomialis,species,LPSN,species/stutzerimonas-nosocomialis,f,f,f,t,t,t
343,Succinivibrio,genus,LPSN,genus/succinivibrio,f,f,f,f,f,f
2336,Succinivibrio dextrinosolvens,species,LPSN,species/succinivibrio-dextrinosolvens,f,f,f,f,f,f
3140,Sutcliffiella cohnii,species,LPSN,species/sutcliffiella-cohnii,t,f,f,f,f,f
3220,Sutcliffiella halmapala,species,LPSN,species/sutcliffiella-halmapala,t,f,f,f,f,f
3196,Sutcliffiella horikoshii,species,LPSN,species/sutcliffiella-horikoshii,t,f,f,f,f,f
1013,Sutterella,genus,LPSN,genus/sutterella,f,f,f,f,f,f
2447,Sutterella wadsworthensis,species,LPSN,species/sutterella-wadsworthensis,f,f,f,f,f,f
1779,Suttonella,genus,LPSN,genus/suttonella,f,f,f,f,f,f
1278,Suttonella indologenes,species,LPSN,species/suttonella-indologenes,f,f,f,f,f,f
3392,Sydowia,genus,MycoBank,5311,f,f,f,f,f,f
1061,Syncephalastrum,genus,MycoBank,20556,f,f,f,f,f,f
1360,Syncephalastrum racemosum,species,MycoBank,201627,f,f,f,f,f,f
1452,Talaromyces,genus,MycoBank,5347,f,f,f,f,f,f
171,Talaromyces marneffei,species,MycoBank,560656,f,f,f,f,f,f
178,Talaromyces ruber,species,MycoBank,801360,f,f,f,f,f,f
3353,Talaromyces verruculosus,species,MycoBank,560678,f,f,f,f,f,f
1836,Tanapox virus,species,ICTV,202104789,f,f,f,f,f,f
2531,Tannerella,genus,LPSN,genus/tannerella,f,f,f,f,f,f
2294,Tannerella forsythia,species,LPSN,species/tannerella-forsythia,f,f,f,f,f,f
318,Tatumella,genus,LPSN,genus/tatumella,f,f,f,t,t,t
592,Tatumella ptyseos,species,LPSN,species/tatumella-ptyseos,f,f,f,t,t,t
2773,Tatumella saanichensis,species,LPSN,species/tatumella-saanichensis,f,f,f,t,t,t
3404,Tausonia pullulans,species,MycoBank,812190,f,f,f,f,f,f
3323,Terrisporobacter glycolicus,species,LPSN,species/terrisporobacter-glycolicus,f,f,f,f,f,f
2158,Tetragenococcus,genus,LPSN,genus/tetragenococcus,f,f,f,f,f,f
629,Tetragenococcus halophilus,species,LPSN,species/tetragenococcus-halophilus,f,f,f,f,f,f
2292,Tetragenococcus solitarius,species,LPSN,species/tetragenococcus-solitarius,f,f,f,f,f,f
1096,Thermoactinomyces,genus,LPSN,genus/thermoactinomyces,f,f,f,f,f,f
3373,Thyridium curvatum,species,MycoBank,841921,f,f,f,f,f,f
2389,Tick-borne encephalitis virus,species,ICTV,202103114,f,f,f,f,f,f
1681,Tissierella,genus,LPSN,genus/tissierella,f,f,f,f,f,f
1021,Tissierella praeacuta,species,LPSN,species/tissierella-praeacuta,f,f,f,f,f,f
1563,Togaviridae,family,ICTV,202105080,f,f,f,f,f,f
377,Trabulsiella,genus,LPSN,genus/trabulsiella,f,f,f,t,t,t
1523,Trabulsiella guamensis,species,LPSN,species/trabulsiella-guamensis,f,f,f,t,t,t
648,Treponema,genus,LPSN,genus/treponema,f,f,f,f,f,f
2957,Treponema carateum,species,LPSN,species/treponema-carateum,f,f,f,f,f,f
2317,Treponema pallidum,species,LPSN,species/treponema-pallidum,f,f,f,f,f,f
3371,Trichomonascus ciferrii,species,MycoBank,530083,f,f,f,f,f,f
280,Trichophyton,genus,MycoBank,10292,f,f,f,f,f,f
83,Trichosporon,genus,MycoBank,10296,f,f,f,f,f,f
3413,Trichosporon asteroides,species,MycoBank,456617,f,f,f,f,f,f
1798,Trichosporon beigelii,species,MycoBank,432135,f,f,f,f,f,f
1834,Trichosporon inkin,species,MycoBank,340422,f,f,f,f,f,f
571,Trichosporon ovoides,species,MycoBank,456627,f,f,f,f,f,f
1154,Trichothecium,genus,MycoBank,10303,f,f,f,f,f,f
2958,Tropheryma,genus,LPSN,genus/tropheryma-1,f,f,f,f,f,f
2959,Tropheryma whipplei,species,LPSN,species/tropheryma-whipplei,f,f,f,f,f,f
2542,Trueperella,genus,LPSN,genus/trueperella,t,f,f,f,f,f
295,Trueperella bernardiae,species,LPSN,species/trueperella-bernardiae,t,f,f,f,f,f
2122,Trueperella pyogenes,species,LPSN,species/trueperella-pyogenes,t,f,f,f,f,f
2305,Tsukamurella,genus,LPSN,genus/tsukamurella,t,f,f,f,f,f
1806,Tsukamurella inchonensis,species,LPSN,species/tsukamurella-inchonensis,t,f,f,f,f,f
221,Tsukamurella paurometabola,species,LPSN,species/tsukamurella-paurometabola,t,f,f,f,f,f
2430,Tsukamurella pulmonis,species,LPSN,species/tsukamurella-pulmonis,t,f,f,f,f,f
73,Tsukamurella strandjordii,species,LPSN,species/tsukamurella-strandjordii,t,f,f,f,f,f
2425,Tsukamurella tyrosinosolvens,species,LPSN,species/tsukamurella-tyrosinosolvens,t,f,f,f,f,f
1037,Turicibacter,genus,LPSN,genus/turicibacter,f,f,f,f,f,f
416,Turicibacter sanguinis,species,LPSN,species/turicibacter-sanguinis,f,f,f,f,f,f
158,Ureaplasma,genus,LPSN,genus/ureaplasma,f,f,f,f,f,f
2344,Ureaplasma parvum,species,LPSN,species/ureaplasma-parvum,f,f,f,f,f,f
1572,Ureaplasma urealyticum,species,LPSN,species/ureaplasma-urealyticum,f,f,f,f,f,f
3260,Ureibacillus massiliensis,species,LPSN,species/ureibacillus-massiliensis,t,f,f,f,f,f
2482,Ustilago,genus,MycoBank,16391,f,f,f,f,f,f
210,Vaccinia virus,species,ICTV,202104775,f,f,f,f,f,f
1936,Vagococcus,genus,LPSN,genus/vagococcus,f,f,f,f,f,f
2200,Vagococcus fluvialis,species,LPSN,species/vagococcus-fluvialis,f,f,f,f,f,f
31,Varicellovirus,genus,ICTV,202101439,f,f,f,f,f,f
2339,Variola virus,species,ICTV,202104776,f,f,f,f,f,f
2566,Veillonella,genus,LPSN,genus/veillonella,f,f,f,f,f,f
1987,Veillonella atypica,species,LPSN,species/veillonella-atypica,f,f,f,f,f,f
928,Veillonella caviae,species,LPSN,species/veillonella-caviae,f,f,f,f,f,f
2176,Veillonella criceti,species,LPSN,species/veillonella-criceti,f,f,f,f,f,f
64,Veillonella dispar,species,LPSN,species/veillonella-dispar,f,f,f,f,f,f
7,Veillonella montpellierensis,species,LPSN,species/veillonella-montpellierensis,f,f,f,f,f,f
674,Veillonella parvula,species,LPSN,species/veillonella-parvula,f,f,f,f,f,f
1489,Veillonella ratti,species,LPSN,species/veillonella-ratti,f,f,f,f,f,f
2047,Veillonella rodentium,species,LPSN,species/veillonella-rodentium,f,f,f,f,f,f
2688,Venezuelan equine encephalitis virus,species,ICTV,202105111,f,f,f,f,f,f
3394,Verruconis gallopava,species,MycoBank,519171,f,f,f,f,f,f
358,Verticillium,genus,MycoBank,10400,f,f,f,f,f,f
1919,Vibrio,genus,LPSN,genus/vibrio,f,f,f,f,f,t
2443,Vibrio alginolyticus,species,LPSN,species/vibrio-alginolyticus,f,f,f,f,f,t
92,Vibrio cholerae,species,LPSN,species/vibrio-cholerae,f,f,f,f,f,t
1352,Vibrio cincinnatiensis,species,LPSN,species/vibrio-cincinnatiensis,f,f,f,f,f,t
3221,Vibrio damselae,species,LPSN,species/vibrio-damselae,f,f,f,f,f,t
175,Vibrio fluvialis,species,LPSN,species/vibrio-fluvialis,f,f,f,f,f,t
1016,Vibrio furnissii,species,LPSN,species/vibrio-furnissii,f,f,f,f,f,t
2261,Vibrio harveyi,species,LPSN,species/vibrio-harveyi,f,f,f,f,f,t
1267,Vibrio metschnikovii,species,LPSN,species/vibrio-metschnikovii,f,f,f,f,f,t
2144,Vibrio mimicus,species,LPSN,species/vibrio-mimicus,f,f,f,f,f,t
1526,Vibrio parahaemolyticus,species,LPSN,species/vibrio-parahaemolyticus,f,f,f,f,f,t
2095,Vibrio vulnificus,species,LPSN,species/vibrio-vulnificus,f,f,f,f,f,t
521,Virgibacillus,genus,LPSN,genus/virgibacillus,t,f,f,f,f,f
3000,Virgibacillus halodenitrificans,species,LPSN,species/virgibacillus-halodenitrificans,t,f,f,f,f,f
2585,Virgibacillus pantothenticus,species,LPSN,species/virgibacillus-pantothenticus,t,f,f,f,f,f
3096,Virgibacillus salexigens,species,LPSN,species/virgibacillus-salexigens,t,f,f,f,f,f
2798,Viridans streptococci,group,NeoIPC,68,t,f,f,f,f,f
275,Wautersia,genus,LPSN,genus/wautersia,f,f,f,f,f,f
397,Weeksella,genus,LPSN,genus/weeksella,f,f,f,f,f,f
661,Weeksella virosa,species,LPSN,species/weeksella-virosa,f,f,f,f,f,f
1253,Weissella,genus,LPSN,genus/weissella,f,f,f,f,f,f
1464,Weissella confusa,species,LPSN,species/weissella-confusa,f,f,f,f,f,f
3159,Weizmannia coagulans,species,LPSN,species/weizmannia-coagulans,t,f,f,f,f,f
1143,West Nile virus,species,ICTV,202103119,f,f,f,f,f,f
2645,Western equine encephalitis virus,species,ICTV,202105112,f,f,f,f,f,f
3386,Wickerhamomyces anomalus,species,MycoBank,508390,f,f,f,f,f,f
3056,Winkia neuii,species,LPSN,species/winkia-neuii,t,f,f,f,f,f
1497,Wolinella,genus,LPSN,genus/wolinella,f,f,f,f,f,f
1804,Wolinella succinogenes,species,LPSN,species/wolinella-succinogenes,f,f,f,f,f,f
1508,Xanthomonas,genus,LPSN,genus/xanthomonas,f,f,f,f,f,f
2385,Xanthomonas maltophilia,species,LPSN,species/xanthomonas-maltophilia,f,f,f,f,f,f
3401,Xenoacremonium recifei,species,MycoBank,810272,f,f,f,f,f,f
1257,Xenorhabdus,genus,LPSN,genus/xenorhabdus,f,f,f,t,t,t
944,Xenorhabdus nematophila,species,LPSN,species/xenorhabdus-nematophila,f,f,f,t,t,t
3377,Yarrowia lipolytica,species,MycoBank,108643,f,f,f,f,f,f
1757,Yellow fever virus,species,ICTV,202103121,f,f,f,f,f,f
431,Yersinia,genus,LPSN,genus/yersinia,f,f,f,t,t,t
2098,Yersinia aldovae,species,LPSN,species/yersinia-aldovae,f,f,f,t,t,t
1121,Yersinia aleksiciae,species,LPSN,species/yersinia-aleksiciae,f,f,f,t,t,t
1122,Yersinia bercovieri,species,LPSN,species/yersinia-bercovieri,f,f,f,t,t,t
2774,Yersinia canariae,species,LPSN,species/yersinia-canariae,f,f,f,t,t,t
1303,Yersinia enterocolitica,species,LPSN,species/yersinia-enterocolitica,f,f,f,t,t,t
611,Yersinia frederiksenii,species,LPSN,species/yersinia-frederiksenii,f,f,f,t,t,t
440,Yersinia intermedia,species,LPSN,species/yersinia-intermedia,f,f,f,t,t,t
1782,Yersinia kristensenii,species,LPSN,species/yersinia-kristensenii,f,f,f,t,t,t
254,Yersinia mollaretii,species,LPSN,species/yersinia-mollaretii,f,f,f,t,t,t
554,Yersinia pestis,species,LPSN,species/yersinia-pestis,f,f,f,t,t,t
1255,Yersinia pseudotuberculosis,species,LPSN,species/yersinia-pseudotuberculosis,f,f,f,t,t,t
2115,Yersinia rohdei,species,LPSN,species/yersinia-rohdei,f,f,f,t,t,t
1218,Yersinia ruckeri,species,LPSN,species/yersinia-ruckeri,f,f,f,t,t,t
564,Yokenella,genus,LPSN,genus/yokenella,f,f,f,t,t,t
2227,Yokenella regensburgei,species,LPSN,species/yokenella-regensburgei,f,f,f,t,t,t
3393,Zasmidium cerophilum,species,MycoBank,822808,f,f,f,f,f,f
